score_name,top_k_share,top_k_customer_count,baseline_churn_rate,precision_at_k,lift_vs_baseline,churn_count_at_k,recall_at_k,min_score_in_top_k,mean_score_in_top_k,max_score_in_top_k
p_churn_calibrated,0.05,125,0.1208483393357343,0.512,4.23671523178808,64,0.2119205298013245,0.5123815031193393,0.6137546662970235,1.0
p_churn_calibrated,0.1,250,0.1208483393357343,0.42,3.4754304635761586,105,0.347682119205298,0.24941515717896787,0.5316182448886625,1.0
p_churn_calibrated,0.2,500,0.1208483393357343,0.328,2.7141456953642384,164,0.543046357615894,0.13333333333333333,0.3536286145007607,1.0
risk_value_score,0.05,125,0.1208483393357343,0.096,0.7943841059602649,12,0.039735099337748346,58.054140357225634,81.4123703875873,352.2136423764857
risk_value_score,0.1,250,0.1208483393357343,0.112,0.9267814569536423,28,0.09271523178807947,47.576101491562845,67.11434557423932,352.2136423764857
risk_value_score,0.2,500,0.1208483393357343,0.14,1.158476821192053,70,0.23178807947019867,32.2739430184599,52.985906555907555,352.2136423764857
expected_incremental_profit_base,0.05,125,0.1208483393357343,0.096,0.7943841059602649,12,0.039735099337748346,-4.27432324553468,-3.9823453701551585,-0.5973294702939285
expected_incremental_profit_base,0.1,250,0.1208483393357343,0.112,0.9267814569536423,28,0.09271523178807947,-4.405298731355464,-4.161070680322009,-0.5973294702939285
expected_incremental_profit_base,0.2,500,0.1208483393357343,0.14,1.158476821192053,70,0.23178807947019867,-4.596575712269251,-4.337676168051155,-0.5973294702939285
