household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,Discount_Per_Transaction,IPT_mean,IPT_std,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Total_Campaigns_Received,Campaigns_Last_30D,Days_Since_Last_Camp,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,has_demographic_info,Primary_Store_ID,is_treated_x,treatment_source_x,treatment_cutoff_day_x,is_treated_y,propensity_score,propensity_logit,common_support_flag,treatment_source_y,treatment_cutoff_day_y,p_churn_calibrated,predicted_discounted_value_60d_if_active,risk_decile,priority_segment,risk_rank
1252,0,39,931.67,2.4359374,616,3,0.0048701298701298,0.348314606741573,0.282051282051282,8.846153846153847,0.8661538148537661,16.56756756756757,18.692750437507023,1.128272999554241,0.2080291970802919,0.5714285609628469,0.3827838757731891,1.5,0.0,0.0,651.0,0.0,0.0,0.0,0,433,1,Heavy_Promo_User,651,1,0.2289502117822169,-1.2142483835185145,True,Heavy_Promo_User,651,0.0770563869740391,110.0770590155402,9,Low Risk - Low Value,2148
1253,0,24,569.05,3.01408,549,29,0.052823315118397,0.1007194244604316,0.0833333333333333,8.583333333333334,0.3562500079472859,52.0,119.41710281381158,2.296482304788241,0.2927631578947368,0.5331125651287231,0.2019867482785845,0.5,0.0,0.0,651.0,0.0,0.0,0.0,0,320,1,Heavy_Promo_User,651,1,0.1421617104074385,-1.797450392716096,True,Heavy_Promo_User,651,0.0882843248301832,64.7524818931568,8,Low Risk - Low Value,1765
1254,0,6,252.31,1.7845613,593,13,0.0219224283305227,0.0583333333333333,0.0,16.0,0.0,116.0,106.07780163634614,0.9144637283768005,0.2649572649572649,0.3739130109640859,0.1304347712665416,0.5000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,31782,0,Light/No_Promo_User,651,0,0.1693639211608061,-1.5901419879600196,True,Light/No_Promo_User,651,0.0522115803860385,72.4728365958897,10,Low Risk - Low Value,2469
1255,0,25,496.92,2.6120965,591,15,0.0253807106598984,0.245819397993311,0.0,7.08,0.0,27.428571428571427,33.59549289498731,1.2248352319085674,0.4377358490566038,0.6996197452616068,0.4562737469097435,0.9999999999999998,0.0,0.0,651.0,0.0,0.0,0.0,0,343,0,Light/No_Promo_User,651,0,0.1865462955397149,-1.4726095742198952,True,Light/No_Promo_User,651,0.0680654183220891,30.919975115810217,10,Low Risk - Low Value,2334
1256,0,141,4471.16,2.9286547,631,1,0.0015847860538827,0.8667711598746082,0.0425531914893617,9.4822695035461,0.0503546092527132,4.598540145985401,4.466311568803326,0.9712434195596364,0.048654836863194,0.2412607436030903,0.0624641830231278,-0.5000000000000021,10.0,1.0,27.0,5.0,5.0,0.0,1,439,0,Light/No_Promo_User,651,0,0.3352850292740663,-0.6843773295990502,True,Light/No_Promo_User,651,0.0876566654626627,440.7757886968727,8,Low Risk - High Value,1798
1257,0,22,1057.51,1.810335,561,16,0.0285204991087344,0.2218309859154929,0.0,18.272727272727277,0.0,25.952380952380956,72.05100706477057,2.7762762666828733,0.2525667351129363,0.4185566924008929,0.1917525733659263,-1.0000000000000009,1.0,1.0,5.0,0.0,1.0,0.0,1,309,0,Light/No_Promo_User,651,0,0.4081450454040075,-0.3716389810669941,True,Light/No_Promo_User,651,0.0717626553255913,179.63546545653182,10,Low Risk - Low Value,2288
1258,0,201,2949.74,3.0806994,645,1,0.0015503875968992,0.9233128834355828,0.0199004975124378,4.388059701492537,0.0323383084577114,3.481081081081081,3.082369028022417,0.8854606088230137,0.0968523002421307,0.486661273349545,0.1802748570713431,2.4999999999999987,6.0,0.0,64.0,4.0,2.0,0.0,1,432,0,Light/No_Promo_User,651,0,0.209670536081637,-1.3269124785160815,True,Light/No_Promo_User,651,0.0943978238470892,250.1914623069188,6,Low Risk - Low Value,1481
1259,0,30,1069.26,1.9398223,543,6,0.011049723756906,0.3309090909090909,0.0,13.033333333333331,0.0,19.88888888888889,11.429830516723582,0.5746839269774235,0.3396524486571879,0.6656101320822483,0.2329635462287869,-1.0000000000000009,1.0,0.0,239.0,1.0,0.0,0.0,0,31742,0,Light/No_Promo_User,651,0,0.3811232771939368,-0.4847832124678107,True,Light/No_Promo_User,651,0.1016984884725305,119.56798640490544,5,Low Risk - Low Value,1221
126,0,26,703.04,2.3633924,563,31,0.0550621669626998,0.2578947368421052,0.0,10.307692307692308,0.0,24.181818181818183,24.10223535105715,0.996708568510098,0.3293768545994065,0.6537313237692143,0.2119402921808868,-0.5000000000000003,0.0,0.0,651.0,0.0,0.0,0.0,0,343,0,Light/No_Promo_User,651,0,0.2564095277838962,-1.0647145585156197,True,Light/No_Promo_User,651,0.1475963923894246,84.37495266512974,3,High Risk - Low Value,564
1260,0,154,10307.38,2.3998077,627,1,0.0015948963317384,0.861198738170347,0.0129870129870129,21.675324675324678,0.0100649347553005,5.396551724137931,3.0039953405418265,0.5566498622827663,0.1752041573867854,0.2646694719864583,0.0636296111323852,-1.0000000000000016,3.0,0.0,64.0,3.0,0.0,0.0,1,367,0,Light/No_Promo_User,651,0,0.6755576783704447,0.733430764961628,True,Light/No_Promo_User,651,0.076068256523825,852.9860321967188,9,Low Risk - High Value,2175
1261,0,202,3353.28,2.4121413,603,3,0.0049751243781094,0.8262295081967214,0.0148514851485148,6.514851485148514,0.0141089104189731,3.636363636363636,3.6975451795437455,1.016822128113678,0.2078160919540229,0.3115508499238341,0.0966405886026664,-3.500000000000002,5.0,0.0,48.0,3.0,2.0,0.0,1,363,0,Light/No_Promo_User,651,0,0.2318763605412611,-1.1977464081610436,True,Light/No_Promo_User,651,0.0869075672441611,277.6155112891125,8,Low Risk - Low Value,1832
